OrderID,OrderDate,CustomerName,CustomerEmail,Country,City,ProductName,Category,Quantity,UnitPrice,Total,Currency,PaymentMethod,DeliveryDate,DeliveryStatus,Notes,CombinedField
,2024-12-10,احمد محمد,ahmed[at]gmail[dot]com,EGY, ,Lap-top,Laptop,1,USD 100,10000,,,04-12-2025,Delivered,urgent,Order#None | Customer: احمد محمد | Product: Lap-top | Price: USD 100
,2023-10-15,Nicole Rangel,THOMAS05@HOTMAIL.COM,EGY,alex,IPHONE,accessory,Two,,,USD 300,pay on delevery,invalid,pending,تحقق,Order#None | Customer: Nicole Rangel | Product: IPHONE | Price: None
4714.0,07-26-2023,Cindy Lewis,#######@hotmail.com,Egypt,Cairo,Laptop,,3,2500 جنيه,,,paypal,16/12/2023,lost,urgent,Order#4714 | Customer: Cindy Lewis | Product: Laptop | Price: 2500 جنيه
,invalid,احمد محمد,BRENDA71@ANDERSON-ODONNELL.COM,مصر,,HEADPHONES,HEADPHONES,,EGP,5000,,,22/12/2024,lost,,Order#None | Customer: احمد محمد | Product: HEADPHONES | Price: EGP
4401.0,2025-06-01,,,ksa, ,HEADPHONES,Accessories,3,two thousand,wrong,USD,pay on delevery,invalid,delivered,...,Order#4401 | Customer: None | Product: HEADPHONES | Price: two thousand
5670.0,invalid,احمد محمد,tgray@ford.net,UAE,alex,Headphones,Laptop,,2500 جنيه,5000,USD 300,,2023-09-12,,العميل طلب الغاء,Order#5670 | Customer: احمد محمد | Product: Headphones | Price: 2500 جنيه
4196.0,03/08/2024,AHMED MOHAMED,,ksa,Alex,IPHONE,mobile,1,EGP,,,paypal,2035-01-01,,,Order#4196 | Customer: AHMED MOHAMED | Product: IPHONE | Price: EGP
,2023-08-13,احمد محمد,#######@hotmail.com,uae,,Headphones,Headphones,2,two thousand,5000,,Credit Card,27/12/2024,pending,,Order#None | Customer: احمد محمد | Product: Headphones | Price: two thousand
,2024-03-26,,#######@hotmail.com,,cairo,I-phone,mobile,2,1000,,,pay on delevery,12/09/2023,,XX,Order#None | Customer:  | Product: I-phone | Price: 1000
,2024-12-31,,,,Cairo,Laptop,Accessories,3,1000,,USD 300,Credit Card,,,العميل طلب الغاء,Order#None | Customer:  | Product: Laptop | Price: 1000
5514.0,2035-01-01,AHMED MOHAMED,,EGY,alex,,mobile,1,2500,,جنيه,,,Pending,...,Order#5514 | Customer: AHMED MOHAMED | Product: None | Price: 2500
2512.0,,,PITTMANFERNANDO@PETERS.COM,EG,,Laptop,accessory,3,,wrong,usd,pay on delevery,invalid,,,Order#2512 | Customer: None | Product: Laptop | Price: None
,,Ahmed محمد,trevor42@...,ksa,,,mobile,Two,,10000,USD,pay on delevery,invalid,Delivered,العميل طلب الغاء,Order#None | Customer: Ahmed محمد | Product: None | Price: 
,,,pweaver@...,KSA,Cairo,Headphones,,1,2500 جنيه,,EGP,pay on delevery,2023-08-13,pending,,Order#None | Customer: None | Product: Headphones | Price: 2500 جنيه
,invalid,AHMED MOHAMED,invalid_email,,Cairo,Laptop,Mobile,Two,,10000,usd,paypal,2024-03-01,lost,,Order#None | Customer: AHMED MOHAMED | Product: Laptop | Price: None
,,Ahmed محمد,ahmed[at]gmail[dot]com, ,Cairo,Laptop,Laptop,Two,2500 جنيه,,EGP,,2024-10-22,delivered,تحقق,Order#None | Customer: Ahmed محمد | Product: Laptop | Price: 2500 جنيه
,2024-02-08,احمد محمد,MELISSA92@COX.COM,egypt,Dubai,HEADPHONES,accessory,1,,,EUR,pay on delevery,,Pending,,Order#None | Customer: احمد محمد | Product: HEADPHONES | Price: None
1815.0,2035-01-01,Ahmed محمد,,EG,Dubai,Headphones,Mobile,2,EGP,,EUR,paypal,25/06/2024,Pending,,Order#1815 | Customer: Ahmed محمد | Product: Headphones | Price: EGP
,06-20-2024,احمد محمد,,ksa, ,Lap-top,,2,2500,,USD,Credit Card,,pending,XX,Order#None | Customer: احمد محمد | Product: Lap-top | Price: 2500
,25/05/2024,,,uae,Alex,Laptop,Accessories,,,wrong,جنيه,,2024-01-18,,,Order#None | Customer: None | Product: Laptop | Price: 
,2035-01-01,AHMED MOHAMED,johnsonkathy@gmail.com,EGY,Alex,,,,,,EUR,,2023-12-07,lost,urgent,Order#None | Customer: AHMED MOHAMED | Product: None | Price: 
,2035-01-01,احمد محمد,,,Alex,iph0ne,,three,3000,,EUR,Credit Card,invalid,delivered,تحقق,Order#None | Customer: احمد محمد | Product: iph0ne | Price: 3000
1019.0,invalid,,ydennis@...,egypt,Dubai,I-phone,mobile,Two,two thousand,,EUR,paypal,,,,Order#1019 | Customer:  | Product: I-phone | Price: two thousand
,11-28-2024,Ahmed محمد,#######@hotmail.com,EGY,cairo,HEADPHONES,Mobile,2,,,USD,pay on delevery,,,تحقق,Order#None | Customer: Ahmed محمد | Product: HEADPHONES | Price: None
6806.0,,Hunter Green,jacob64@hotmail.com,egypt,Cairo,HEADPHONES,,1,,5000,EGP,,,Delivered,,Order#6806 | Customer: Hunter Green | Product: HEADPHONES | Price: None
,2023-12-05,احمد محمد,,Egypt,alex,iPhone,Laptop,3,1500,5000,USD 300,Credit Card,,delivered,,Order#None | Customer: احمد محمد | Product: iPhone | Price: 1500
,,,sarahstanley@...,ksa,Dubai,iph0ne,Laptop,Two,1000,,EUR,cash,invalid,delivered,urgent,Order#None | Customer: None | Product: iph0ne | Price: 1000
,2025-01-25,أحمـــد    محمد,,, ,I-phone,accessory,,3000,10000,جنيه,Credit Card,2035-01-01,delivered,,Order#None | Customer: أحمـــد    محمد | Product: I-phone | Price: 3000
8902.0,,Ahmed محمد,ahmed[at]gmail[dot]com,UAE,Dubai,IPHONE,Accessories,2,two thousand,,EUR,,invalid,,XX,Order#8902 | Customer: Ahmed محمد | Product: IPHONE | Price: two thousand
3249.0,09-02-2024,احمد محمد,#######@hotmail.com,UAE,Dubai,HEADPHONES,accessory,three,3000,10000,EUR,paypal,invalid,,...,Order#3249 | Customer: احمد محمد | Product: HEADPHONES | Price: 3000
8604.0,08-03-2024,احمد محمد,boyerbridget@shaw-horton.com,Egypt,Dubai,iph0ne,Mobile,Two,3000,5000,USD,cash,29/06/2024,,,Order#8604 | Customer: احمد محمد | Product: iph0ne | Price: 3000
,02-24-2025,Ahmed محمد,,مصر,Cairo,I-phone,mobile,3,1000,10000,EGP,pay on delevery,21/09/2023,delivered,XX,Order#None | Customer: Ahmed محمد | Product: I-phone | Price: 1000
7877.0,18/09/2024,AHMED MOHAMED,xjenkins@hill.com,KSA,Alex,Lap-top,Lap-top,Two,2500 جنيه,5000,,cash,30/04/2024,,urgent,Order#7877 | Customer: AHMED MOHAMED | Product: Lap-top | Price: 2500 جنيه
,27/07/2023,,ahmed[at]gmail[dot]com,EG,alex,,Mobile,three,two thousand,,USD 300,cash,10/02/2025,Pending,,Order#None | Customer: None | Product: None | Price: two thousand
5545.0,2025-06-12,احمد محمد,invalid_email,KSA,cairo,Laptop,Accessories,2,2500,,USD,paypal,2035-01-01,,...,Order#5545 | Customer: احمد محمد | Product: Laptop | Price: 2500
,,,hilltiffany@stanton-frost.com,EGY,,IPHONE,IPHONE,2,3000,wrong,EGP,,,pending,تحقق,Order#None | Customer: None | Product: IPHONE | Price: 3000
2470.0,2025-03-14,,,UAE, ,iPhone,iPhone,2,,5000,usd,paypal,,Delivered,,Order#2470 | Customer:  | Product: iPhone | Price: None
3644.0,,احمد محمد,michaelford@hotmail.com,uae,cairo,iPhone,Accessories,3,EGP,wrong,,pay on delevery,08-12-2023,delivered,تحقق,Order#3644 | Customer: احمد محمد | Product: iPhone | Price: EGP
9784.0,06-05-2025,أحمـــد    محمد,angelsmith@...,Egypt,Cairo,HEADPHONES,accessory,three,USD 100,10000,EGP,pay on delevery,11-11-2024,lost,XX,Order#9784 | Customer: أحمـــد    محمد | Product: HEADPHONES | Price: USD 100
,invalid,Matthew Morales,invalid_email,UAE,Alex,Headphones,Accessories,2,2500,wrong,,,,Pending,,Order#None | Customer: Matthew Morales | Product: Headphones | Price: 2500
3780.0,invalid,,CALVIN35@TOWNSEND-MOORE.BIZ,egypt,Dubai,,Accessories,1,USD 100,5000,EUR,pay on delevery,,lost,XX,Order#3780 | Customer: None | Product: None | Price: USD 100
8600.0,2035-01-01,أحمـــد    محمد,JOSHUAGRAVES@GMAIL.COM,EGY,alex,Laptop,Accessories,3,USD 100,wrong,Ten Thousand Egyptian Pounds,paypal,2024-05-18,Pending,urgent,Order#8600 | Customer: أحمـــد    محمد | Product: Laptop | Price: USD 100
,,أحمـــد    محمد,ahmed[at]gmail[dot]com,UAE,Dubai,Lap-top,Lap-top,three,2500,10000,Ten Thousand Egyptian Pounds,Credit Card,2024-07-09,,تحقق,Order#None | Customer: أحمـــد    محمد | Product: Lap-top | Price: 2500
9778.0,,AHMED MOHAMED,AMANDA06@HOPKINS.ORG,UAE,alex,,Laptop,Two,1500,wrong,EUR,,,delivered,تحقق,Order#9778 | Customer: AHMED MOHAMED | Product: None | Price: 1500
,,,martindavid@gmail.com,egypt,Alex,iph0ne,Accessories,3,2500 جنيه,,جنيه,Credit Card,,,العميل طلب الغاء,Order#None | Customer: None | Product: iph0ne | Price: 2500 جنيه
,2024-02-03,Tiffany Thomas,ahmed[at]gmail[dot]com,, ,iPhone,,1,1000,5000,EUR,cash,03-05-2024,,,Order#None | Customer: Tiffany Thomas | Product: iPhone | Price: 1000
9238.0,,,invalid_email,uae,Alex,Headphones,,3,USD 100,5000,usd,,invalid,pending,urgent,Order#9238 | Customer: None | Product: Headphones | Price: USD 100
,03-16-2025,Andrew Williams,#######@hotmail.com,uae,,IPHONE,IPHONE,three,3000,,جنيه,pay on delevery,,lost,,Order#None | Customer: Andrew Williams | Product: IPHONE | Price: 3000
,11-16-2024,,,egypt,alex,HEADPHONES,Accessories,1,3000,5000,Ten Thousand Egyptian Pounds,paypal,,Delivered,,Order#None | Customer: None | Product: HEADPHONES | Price: 3000
,2025-06-17,Ahmed محمد,,egypt,alex,Laptop,mobile,,3000,10000,,,,Pending,...,Order#None | Customer: Ahmed محمد | Product: Laptop | Price: 3000
3138.0,03-31-2024,احمد محمد,#######@hotmail.com,مصر,alex,iph0ne,,three,EGP,10000,USD 300,Credit Card,09/09/2023,,العميل طلب الغاء,Order#3138 | Customer: احمد محمد | Product: iph0ne | Price: EGP
6406.0,,,invalid_email, ,alex,I-phone,accessory,2,two thousand,5000,Ten Thousand Egyptian Pounds,paypal,09/10/2023,pending,,Order#6406 | Customer:  | Product: I-phone | Price: two thousand
3135.0,,AHMED MOHAMED,,ksa,Dubai,iph0ne,Accessories,Two,two thousand,,usd,paypal,03/11/2023,lost,,Order#3135 | Customer: AHMED MOHAMED | Product: iph0ne | Price: two thousand
,16/06/2024,,ahmed[at]gmail[dot]com,KSA,cairo,Headphones,Accessories,,,,,paypal,2035-01-01,lost,urgent,Order#None | Customer:  | Product: Headphones | Price: 
,2025-05-07,,MATTHEWPHILLIPS@YAHOO.COM, ,cairo,iph0ne,mobile,three,2500 جنيه,10000,EGP,,,delivered,,Order#None | Customer:  | Product: iph0ne | Price: 2500 جنيه
,2035-01-01,,invalid_email,KSA,Cairo,,accessory,,two thousand,10000,EGP,cash,07-20-2023,delivered,urgent,Order#None | Customer:  | Product: None | Price: two thousand
,2035-01-01,,invalid_email,, ,I-phone,Laptop,Two,3000,,usd,,,pending,تحقق,Order#None | Customer:  | Product: I-phone | Price: 3000
9186.0,,,,UAE,,Lap-top,Mobile,2,,,USD,,,Delivered,urgent,Order#9186 | Customer: None | Product: Lap-top | Price: 
2885.0,invalid,,abowman@...,مصر,Dubai,I-phone,I-phone,2,EGP,,USD,pay on delevery,04-25-2025,Delivered,XX,Order#2885 | Customer:  | Product: I-phone | Price: EGP
6108.0,invalid,أحمـــد    محمد,watsonbetty@...,Egypt,,iph0ne,accessory,three,,10000,USD 300,pay on delevery,2035-01-01,pending,,Order#6108 | Customer: أحمـــد    محمد | Product: iph0ne | Price: 
6011.0,,احمد محمد,,KSA,Dubai,,Laptop,2,2500 جنيه,wrong,EGP,Credit Card,2024-08-23,delivered,urgent,Order#6011 | Customer: احمد محمد | Product: None | Price: 2500 جنيه
4507.0,02-28-2025,أحمـــد    محمد,,EGY, ,Laptop,,three,2500 جنيه,wrong,EUR,pay on delevery,2035-01-01,,,Order#4507 | Customer: أحمـــد    محمد | Product: Laptop | Price: 2500 جنيه
,2035-01-01,,thompsondana@hotmail.com,ksa,cairo,I-phone,I-phone,1,EGP,,,,07/12/2023,,,Order#None | Customer:  | Product: I-phone | Price: EGP
,,أحمـــد    محمد,dblair@gmail.com,,cairo,,accessory,Two,,,جنيه,,15/08/2024,,...,Order#None | Customer: أحمـــد    محمد | Product: None | Price: None
,2035-01-01,أحمـــد    محمد,ahmed[at]gmail[dot]com, ,alex,iPhone,Accessories,,two thousand,5000,usd,paypal,,lost,...,Order#None | Customer: أحمـــد    محمد | Product: iPhone | Price: two thousand
4161.0,2024-10-11,احمد محمد,ahmed[at]gmail[dot]com,egypt,Dubai,Laptop,Accessories,,3000,,,,invalid,delivered,العميل طلب الغاء,Order#4161 | Customer: احمد محمد | Product: Laptop | Price: 3000
9789.0,invalid,,ahmed[at]gmail[dot]com,مصر,,iph0ne,accessory,1,2500,5000,USD 300,cash,2035-01-01,,,Order#9789 | Customer: None | Product: iph0ne | Price: 2500
,07-26-2024,,DAWN71@MATTHEWS-HODGE.NET, , ,Laptop,Laptop,1,,,,pay on delevery,02-02-2025,lost,...,Order#None | Customer: None | Product: Laptop | Price: None
,31/08/2023,,CALDERONEMILY@HOTMAIL.COM,EGY,alex,IPHONE,accessory,three,1500,,,,2035-01-01,,,Order#None | Customer: None | Product: IPHONE | Price: 1500
,2035-01-01,,ahmed[at]gmail[dot]com, , ,iph0ne,Laptop,three,two thousand,,جنيه,Credit Card,invalid,,,Order#None | Customer: None | Product: iph0ne | Price: two thousand
,03/02/2024,,invalid_email,egypt, ,Headphones,Headphones,1,3000,wrong,Ten Thousand Egyptian Pounds,,03-19-2024,,XX,Order#None | Customer: None | Product: Headphones | Price: 3000
,,احمد محمد,#######@hotmail.com,KSA,alex,iph0ne,mobile,3,EGP,5000,جنيه,Credit Card,invalid,,...,Order#None | Customer: احمد محمد | Product: iph0ne | Price: EGP
3131.0,03-05-2025,Christina Mclean,stephen69@hotmail.com,ksa,,HEADPHONES,HEADPHONES,,2500 جنيه,5000,USD,cash,,Pending,,Order#3131 | Customer: Christina Mclean | Product: HEADPHONES | Price: 2500 جنيه
,,,,KSA,alex,IPHONE,mobile,three,3000,,USD 300,Credit Card,09-24-2024,,,Order#None | Customer: None | Product: IPHONE | Price: 3000
,10-29-2023,أحمـــد    محمد,PAMELA19@YAHOO.COM, , ,,Mobile,1,3000,,Ten Thousand Egyptian Pounds,,,Delivered,,Order#None | Customer: أحمـــد    محمد | Product: None | Price: 3000
,invalid,Ahmed محمد,grahamkeith@...,KSA,Dubai,iPhone,iPhone,three,1000,10000,,paypal,invalid,delivered,,Order#None | Customer: Ahmed محمد | Product: iPhone | Price: 1000
1645.0,25/06/2025,Eric Knight,, ,alex,HEADPHONES,Accessories,,USD 100,wrong,USD 300,paypal,2025-04-27,delivered,تحقق,Order#1645 | Customer: Eric Knight | Product: HEADPHONES | Price: USD 100
,12-09-2024,,COLEKATHLEEN@HOTMAIL.COM, ,,Headphones,mobile,,1000,10000,USD 300,Credit Card,,Delivered,تحقق,Order#None | Customer: None | Product: Headphones | Price: 1000
,11-29-2024,أحمـــد    محمد,,مصر, ,,Mobile,3,,10000,,pay on delevery,10/12/2024,,تحقق,Order#None | Customer: أحمـــد    محمد | Product: None | Price: 
5239.0,,Dr. Melissa Beard,#######@hotmail.com,egypt,alex,Laptop,,1,3000,10000,Ten Thousand Egyptian Pounds,Credit Card,2035-01-01,Pending,XX,Order#5239 | Customer: Dr. Melissa Beard | Product: Laptop | Price: 3000
8745.0,2023-11-09,AHMED MOHAMED,, ,Alex,Laptop,Mobile,Two,1500,10000,,cash,invalid,delivered,urgent,Order#8745 | Customer: AHMED MOHAMED | Product: Laptop | Price: 1500
1299.0,23/10/2024,,,KSA,Cairo,HEADPHONES,mobile,three,,,EGP,paypal,2025-03-30,Delivered,,Order#1299 | Customer: None | Product: HEADPHONES | Price: None
,12-19-2024,Ahmed محمد,christinemorales@gmail.com,EGY,Dubai,Headphones,Headphones,3,EGP,,جنيه,,,Pending,,Order#None | Customer: Ahmed محمد | Product: Headphones | Price: EGP
1033.0,,AHMED MOHAMED,ahmed[at]gmail[dot]com,uae, ,iPhone,iPhone,2,2500 جنيه,10000,Ten Thousand Egyptian Pounds,pay on delevery,invalid,Delivered,XX,Order#1033 | Customer: AHMED MOHAMED | Product: iPhone | Price: 2500 جنيه
3670.0,08/04/2024,AHMED MOHAMED,,UAE,Cairo,iph0ne,iph0ne,three,two thousand,5000,Ten Thousand Egyptian Pounds,cash,,pending,,Order#3670 | Customer: AHMED MOHAMED | Product: iph0ne | Price: two thousand
,2025-03-02,احمد محمد,,uae,cairo,iph0ne,iph0ne,2,EGP,wrong,usd,paypal,,delivered,XX,Order#None | Customer: احمد محمد | Product: iph0ne | Price: EGP
,27/02/2024,أحمـــد    محمد,,,Alex,Laptop,Laptop,Two,2500 جنيه,,USD 300,,invalid,,,Order#None | Customer: أحمـــد    محمد | Product: Laptop | Price: 2500 جنيه
,,Ahmed محمد,,egypt,Dubai,IPHONE,IPHONE,2,EGP,wrong,USD 300,Credit Card,invalid,,urgent,Order#None | Customer: Ahmed محمد | Product: IPHONE | Price: EGP
,,AHMED MOHAMED,invalid_email,Egypt,,Headphones,Mobile,,EGP,5000,USD 300,cash,,,العميل طلب الغاء,Order#None | Customer: AHMED MOHAMED | Product: Headphones | Price: EGP
,09-13-2023,,invalid_email,KSA,cairo,,Mobile,Two,2500,wrong,usd,pay on delevery,,,تحقق,Order#None | Customer:  | Product: None | Price: 2500
,,AHMED MOHAMED,danielle62@hughes.com,EG,alex,I-phone,Mobile,1,2500 جنيه,,,Credit Card,2024-08-04,,,Order#None | Customer: AHMED MOHAMED | Product: I-phone | Price: 2500 جنيه
1700.0,2035-01-01,Ahmed محمد,laura85@...,uae,alex,I-phone,,Two,1000,10000,USD 300,,2025-06-20,Delivered,...,Order#1700 | Customer: Ahmed محمد | Product: I-phone | Price: 1000
,,احمد محمد,joseph64@...,KSA,cairo,HEADPHONES,,1,1500,,EGP,pay on delevery,invalid,pending,XX,Order#None | Customer: احمد محمد | Product: HEADPHONES | Price: 1500
6355.0,,أحمـــد    محمد,,uae,cairo,,Accessories,Two,2500 جنيه,10000,usd,,08/12/2023,pending,...,Order#6355 | Customer: أحمـــد    محمد | Product: None | Price: 2500 جنيه
,,احمد محمد,invalid_email,uae,Cairo,iph0ne,Accessories,three,3000,5000,USD 300,,invalid,Delivered,,Order#None | Customer: احمد محمد | Product: iph0ne | Price: 3000
,2035-01-01,,fmiddleton@gmail.com,ksa,cairo,iph0ne,accessory,3,2500,,EUR,,,pending,,Order#None | Customer:  | Product: iph0ne | Price: 2500
,,Ahmed محمد,invalid_email,Egypt, ,I-phone,mobile,Two,1500,,usd,,08-18-2024,,,Order#None | Customer: Ahmed محمد | Product: I-phone | Price: 1500
,invalid,أحمـــد    محمد,#######@hotmail.com,مصر,Cairo,Headphones,mobile,three,2500,10000,USD 300,paypal,2035-01-01,,...,Order#None | Customer: أحمـــد    محمد | Product: Headphones | Price: 2500
,21/12/2024,أحمـــد    محمد,TBROWN@GMAIL.COM,Egypt,Cairo,iph0ne,Accessories,Two,,wrong,EUR,,2035-01-01,Pending,urgent,Order#None | Customer: أحمـــد    محمد | Product: iph0ne | Price: 
8666.0,,أحمـــد    محمد,#######@hotmail.com,,alex,,mobile,3,1000,5000,EGP,paypal,2035-01-01,,XX,Order#8666 | Customer: أحمـــد    محمد | Product: None | Price: 1000
,03-24-2024,احمد محمد,#######@hotmail.com,uae,Cairo,Headphones,,1,,,,Credit Card,,Pending,XX,Order#None | Customer: احمد محمد | Product: Headphones | Price: None
,02-25-2025,AHMED MOHAMED,invalid_email, ,Cairo,,,,1000,5000,,Credit Card,,Pending,,Order#None | Customer: AHMED MOHAMED | Product: None | Price: 1000
6690.0,2035-01-01,,mreed@...,ksa,cairo,HEADPHONES,Mobile,Two,,,,Credit Card,,,العميل طلب الغاء,Order#6690 | Customer: None | Product: HEADPHONES | Price: 
1738.0,10-26-2023,احمد محمد,ahmed[at]gmail[dot]com, ,Dubai,,accessory,three,3000,,جنيه,pay on delevery,,delivered,urgent,Order#1738 | Customer: احمد محمد | Product: None | Price: 3000
7332.0,,,ahmed[at]gmail[dot]com,ksa,Alex,I-phone,Laptop,,1500,,EUR,,27/10/2023,,تحقق,Order#7332 | Customer: None | Product: I-phone | Price: 1500
4287.0,2035-01-01,أحمـــد    محمد,,مصر,Alex,iPhone,iPhone,2,,10000,EGP,cash,2025-03-26,delivered,,Order#4287 | Customer: أحمـــد    محمد | Product: iPhone | Price: 
,invalid,Ahmed محمد,,uae,Dubai,Laptop,Mobile,3,2500 جنيه,10000,EUR,,,lost,العميل طلب الغاء,Order#None | Customer: Ahmed محمد | Product: Laptop | Price: 2500 جنيه
4286.0,invalid,Michele Baker,ZMURPHY@KELLY-DELEON.BIZ,مصر,alex,,Laptop,three,1500,5000,USD 300,,invalid,pending,,Order#4286 | Customer: Michele Baker | Product: None | Price: 1500
,,AHMED MOHAMED,#######@hotmail.com,ksa,Cairo,HEADPHONES,Accessories,three,EGP,,EGP,Credit Card,,,,Order#None | Customer: AHMED MOHAMED | Product: HEADPHONES | Price: EGP
6848.0,04/02/2025,,llopez@hughes.com,مصر,Alex,I-phone,Laptop,three,,wrong,EGP,Credit Card,07/11/2023,delivered,,Order#6848 | Customer: None | Product: I-phone | Price: None
,,AHMED MOHAMED,invalid_email,egypt,alex,HEADPHONES,accessory,Two,2500,,Ten Thousand Egyptian Pounds,Credit Card,2024-05-30,pending,urgent,Order#None | Customer: AHMED MOHAMED | Product: HEADPHONES | Price: 2500
6350.0,30/09/2023,Rachel Green,hernandezgloria@roth.com,Egypt, ,Laptop,Mobile,Two,3000,10000,USD,pay on delevery,,pending,العميل طلب الغاء,Order#6350 | Customer: Rachel Green | Product: Laptop | Price: 3000
,2025-02-09,Ahmed محمد,,UAE,Alex,HEADPHONES,Mobile,Two,1000,wrong,Ten Thousand Egyptian Pounds,pay on delevery,,,العميل طلب الغاء,Order#None | Customer: Ahmed محمد | Product: HEADPHONES | Price: 1000
8996.0,2025-01-10,,invalid_email,EGY,Alex,IPHONE,accessory,three,1500,wrong,Ten Thousand Egyptian Pounds,Credit Card,2024-07-28,,تحقق,Order#8996 | Customer: None | Product: IPHONE | Price: 1500
6988.0,05-13-2025,,ahmed[at]gmail[dot]com,, ,Lap-top,Laptop,2,EGP,,جنيه,,,Delivered,,Order#6988 | Customer: None | Product: Lap-top | Price: EGP
,08-09-2023,أحمـــد    محمد,invalid_email,uae,alex,Lap-top,mobile,3,3000,5000,USD,Credit Card,invalid,,العميل طلب الغاء,Order#None | Customer: أحمـــد    محمد | Product: Lap-top | Price: 3000
9440.0,19/08/2024,احمد محمد,,uae,alex,I-phone,Accessories,Two,2500 جنيه,,usd,,2024-01-14,Pending,تحقق,Order#9440 | Customer: احمد محمد | Product: I-phone | Price: 2500 جنيه
9264.0,,,ylarson@...,EG,Dubai,Headphones,accessory,three,two thousand,5000,,cash,2035-01-01,,,Order#9264 | Customer:  | Product: Headphones | Price: two thousand
5755.0,04-28-2025,Ahmed محمد,ahmed[at]gmail[dot]com,EG,Cairo,HEADPHONES,,Two,2500,5000,usd,,2035-01-01,,XX,Order#5755 | Customer: Ahmed محمد | Product: HEADPHONES | Price: 2500
,19/03/2024,Mary Tran,ahmed[at]gmail[dot]com,egypt,Dubai,Headphones,Mobile,1,2500,5000,usd,pay on delevery,,lost,,Order#None | Customer: Mary Tran | Product: Headphones | Price: 2500
3096.0,12-25-2024,Ahmed محمد,WWEST@GMAIL.COM,مصر, ,,mobile,2,USD 100,10000,USD,Credit Card,09/10/2024,lost,...,Order#3096 | Customer: Ahmed محمد | Product: None | Price: USD 100
,,AHMED MOHAMED,ahmed[at]gmail[dot]com,EG,alex,Headphones,mobile,three,,5000,EUR,,10/04/2024,,XX,Order#None | Customer: AHMED MOHAMED | Product: Headphones | Price: 
1406.0,2024-08-23,Ahmed محمد,ahmed[at]gmail[dot]com,KSA,Alex,IPHONE,,2,USD 100,5000,usd,,2024-01-15,Delivered,,Order#1406 | Customer: Ahmed محمد | Product: IPHONE | Price: USD 100
2726.0,2035-01-01,أحمـــد    محمد,invalid_email,مصر,Alex,Headphones,Mobile,3,EGP,,EGP,pay on delevery,,Delivered,العميل طلب الغاء,Order#2726 | Customer: أحمـــد    محمد | Product: Headphones | Price: EGP
,,,JOSHUA97@GONZALEZ.COM,egypt,Dubai,I-phone,Mobile,Two,EGP,,USD,cash,07-16-2023,Delivered,,Order#None | Customer: None | Product: I-phone | Price: EGP
,,,courtneyconner@orozco.org,مصر,alex,iPhone,Laptop,2,two thousand,,USD 300,,2023-11-27,Delivered,العميل طلب الغاء,Order#None | Customer: None | Product: iPhone | Price: two thousand
,,أحمـــد    محمد,cherylbautista@...,مصر,alex,iph0ne,iph0ne,three,,,,pay on delevery,,lost,,Order#None | Customer: أحمـــد    محمد | Product: iph0ne | Price: None
,,احمد محمد,invalid_email,UAE,cairo,I-phone,Laptop,three,1500,,جنيه,Credit Card,06-23-2024,pending,,Order#None | Customer: احمد محمد | Product: I-phone | Price: 1500
1551.0,,أحمـــد    محمد,#######@hotmail.com,EG,Dubai,IPHONE,Mobile,2,1000,,EUR,paypal,invalid,,urgent,Order#1551 | Customer: أحمـــد    محمد | Product: IPHONE | Price: 1000
,,,,EG,,Headphones,Mobile,three,2500 جنيه,,,,,Pending,العميل طلب الغاء,Order#None | Customer:  | Product: Headphones | Price: 2500 جنيه
,10-18-2024,,invalid_email, ,cairo,iPhone,iPhone,2,2500,wrong,USD,paypal,invalid,delivered,تحقق,Order#None | Customer:  | Product: iPhone | Price: 2500
9378.0,,,christopher61@hotmail.com,UAE, ,iph0ne,Laptop,3,EGP,10000,EUR,paypal,11-23-2023,,...,Order#9378 | Customer: None | Product: iph0ne | Price: EGP
4416.0,2035-01-01,,richard29@murillo.com,,,Headphones,Laptop,Two,two thousand,,usd,Credit Card,invalid,pending,العميل طلب الغاء,Order#4416 | Customer: None | Product: Headphones | Price: two thousand
5594.0,06-16-2025,احمد محمد,mendozatimothy@...,Egypt,,,,three,two thousand,,EGP,Credit Card,2025-05-10,lost,...,Order#5594 | Customer: احمد محمد | Product: None | Price: two thousand
,2023-12-08,احمد محمد,miranda60@...,Egypt,Alex,iph0ne,,Two,,5000,usd,,01-05-2024,Delivered,,Order#None | Customer: احمد محمد | Product: iph0ne | Price: None
,invalid,Kristin Huffman,#######@hotmail.com,uae,Alex,I-phone,Accessories,three,3000,,usd,pay on delevery,,delivered,العميل طلب الغاء,Order#None | Customer: Kristin Huffman | Product: I-phone | Price: 3000
1456.0,,احمد محمد,MICHELLESMITH@GMAIL.COM,EG,Alex,Laptop,Accessories,2,3000,,usd,Credit Card,2025-01-25,delivered,urgent,Order#1456 | Customer: احمد محمد | Product: Laptop | Price: 3000
,invalid,,,,Dubai,I-phone,I-phone,3,2500,10000,USD 300,paypal,11-17-2024,Delivered,,Order#None | Customer:  | Product: I-phone | Price: 2500
9569.0,2023-10-19,Rebecca Mcbride,,UAE,Dubai,I-phone,mobile,1,,wrong,EGP,paypal,invalid,lost,,Order#9569 | Customer: Rebecca Mcbride | Product: I-phone | Price: 
